dataset_name,task_type,coreset_method,coreset_size,roc_auc,precision,recall,f1_score,baseline_roc_auc,performance_gain
Churn_Modelling.csv,Binary Classification,Stratified,1600,0.7597057766549292,0.5748502994011976,0.23587223587223588,0.3344947735191638,0.7559300440656374,0.003775733
Churn_Modelling.csv,Binary Classification,Kmeans,400,0.7695646339714137,0.5935483870967742,0.22604422604422605,0.3274021352313167,0.7559300440656374,0.013634589905776373
Churn_Modelling.csv,Binary Classification,Uncertainty,800,0.2552722213739163,0.18221024258760107,0.8304668304668305,0.2988505747126437,0.7559300440656374,-0.500657823
Churn_Modelling.csv,Binary Classification,Importance,800,0.740000401,0.6557377049180327,0.098280098,0.17094017094017094,0.7559300440656374,-0.015929643
Churn_Modelling.csv,Binary Classification,Reservoir,1600,0.7603566586617434,0.5460122699386503,0.21867321867321868,0.312280702,0.7559300440656374,0.004426615
Churn_Modelling.csv,Binary Classification,Gradient,800,0.7703296516855839,0.42397137745974955,0.5823095823095823,0.4906832298136646,0.7559300440656374,0.014399608
Churn_Modelling.csv,Binary Classification,Clustering,400,0.7332247501739028,0.5170731707317073,0.26044226044226043,0.3464052287581699,0.7559300440656374,-0.022705294
employee_atrr.csv,Binary Classification,None,47678,0.8396153597821174,0.7597145122918318,0.7661548304542546,0.7629210798757665,0.8396153597821174,0
employee_atrr.csv,Binary Classification,Random,9535,0.8389692715409405,0.764592067,0.7584772872680742,0.7615224024409828,0.8396153597821174,-0.000646088
employee_atrr.csv,Binary Classification,Stratified,9535,0.8374540189482342,0.7588788023570632,0.7621561100447857,0.7605139254648472,0.8396153597821174,-0.002161341
employee_atrr.csv,Binary Classification,Kmeans,2383,0.8336315865161681,0.7462249614791988,0.7746321177223289,0.76016324,0.8396153597821174,-0.005983773
employee_atrr.csv,Binary Classification,Uncertainty,4767,0.8275228,0.7502377179080824,0.7571976967370442,0.7537016398662634,0.8396153597821174,-0.012092559
employee_atrr.csv,Binary Classification,Importance,4767,0.835100164,0.7607332368547998,0.7567178502879078,0.758720231,0.8396153597821174,-0.004515196
employee_atrr.csv,Binary Classification,Reservoir,9535,0.837830299,0.7600510529674538,0.761996161,0.7610223642172524,0.8396153597821174,-0.00178506
employee_atrr.csv,Binary Classification,Gradient,4766,0.8170385335549364,0.731074481,0.7661548304542546,0.7482036863480163,0.8396153597821174,-0.022576826
employee_atrr.csv,Binary Classification,Clustering,2383,0.8348391323527353,0.7547436098478909,0.7698336532309661,0.7622139520152031,0.8396153597821174,-0.004776227
Raisin_Dataset.csv,Binary Classification,None,720,0.9183950617283951,0.85,0.9444444444444444,0.8947368421052632,0.9183950617283951,0
Raisin_Dataset.csv,Binary Classification,Random,144,0.9170370370370371,0.8681318681318682,0.8777777777777778,0.8729281767955801,0.9183950617283951,-0.001358025
Raisin_Dataset.csv,Binary Classification,Stratified,144,0.9176543209876542,0.8541666666666666,0.9111111111111111,0.8817204301075269,0.9183950617283951,-0.000740741
Raisin_Dataset.csv,Binary Classification,Kmeans,36,0.8993827160493828,0.7543859649122807,0.9555555555555556,0.8431372549019608,0.9183950617283951,-0.019012346
Raisin_Dataset.csv,Binary Classification,Uncertainty,72,0.9003703703703703,0.7924528301886793,0.9333333333333333,0.8571428571428571,0.9183950617283951,-0.018024691
Raisin_Dataset.csv,Binary Classification,Importance,72,0.914814815,0.872093023,0.8333333333333334,0.8522727272727273,0.9183950617283951,-0.003580247
Raisin_Dataset.csv,Binary Classification,Reservoir,144,0.9074074074074073,0.8217821782178217,0.9222222222222223,0.8691099476439791,0.9183950617283951,-0.010987654
Raisin_Dataset.csv,Binary Classification,Gradient,72,0.908148148,0.6793893129770993,0.9888888888888889,0.8054298642533937,0.9183950617283951,-0.010246914
Raisin_Dataset.csv,Binary Classification,Clustering,36,0.8869135802469136,0.7433628318584071,0.9333333333333333,0.8275862068965517,0.9183950617283951,-0.031481481
mushroom_cleaned.csv,Binary Classification,None,43228,0.688763534,0.6623498205648307,0.7152485256950295,0.6877835385612443,0.688763534,0
mushroom_cleaned.csv,Binary Classification,Random,8645,0.6879782758759024,0.6637849732788431,0.711541702,0.6868341872001301,0.688763534,-0.000785258
mushroom_cleaned.csv,Binary Classification,Stratified,8645,0.6884697108660738,0.6632140615191463,0.7120471777590565,0.6867636304542131,0.688763534,-0.000293823
mushroom_cleaned.csv,Binary Classification,Kmeans,2161,0.6757068571262569,0.6558084188606277,0.7428812131423758,0.6966345394217096,0.688763534,-0.013056677
mushroom_cleaned.csv,Binary Classification,Uncertainty,4322,0.42065811479866033,0.49890803203106043,0.3464195450716091,0.4089101034208433,0.688763534,-0.26810542
mushroom_cleaned.csv,Binary Classification,Importance,4322,0.6753677635246644,0.6293815901966372,0.744229149,0.6820041689183973,0.688763534,-0.013395771
mushroom_cleaned.csv,Binary Classification,Reservoir,8645,0.6881610509584538,0.6592039800995025,0.7144060657118787,0.6856958033476187,0.688763534,-0.000602483
mushroom_cleaned.csv,Binary Classification,Gradient,4321,0.6880292868970497,0.7241981234998909,0.5592249368155012,0.6311085757748621,0.688763534,-0.000734247
mushroom_cleaned.csv,Binary Classification,Clustering,2161,0.6859146639221008,0.6575614222493514,0.7260320134793598,0.6901024983984625,0.688763534,-0.00284887
breast-cancer.csv,Binary Classification,None,455,0.996031746,0.975609756,0.9523809523809523,0.963855422,0.996031746,0
breast-cancer.csv,Binary Classification,Random,91,0.996031746,1,0.8809523809523809,0.9367088607594937,0.996031746,0
breast-cancer.csv,Binary Classification,Stratified,91,0.9966931216931217,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.996031746,0.000661376
breast-cancer.csv,Binary Classification,Kmeans,22,0.998015873,1,0.7380952380952381,0.8493150684931506,0.996031746,0.001984127
breast-cancer.csv,Binary Classification,Uncertainty,45,0.9923941798941799,1,0.9285714285714286,0.9629629629629629,0.996031746,-0.003637566
breast-cancer.csv,Binary Classification,Importance,45,0.9798280423280423,0.8666666666666667,0.9285714285714286,0.896551724,0.996031746,-0.016203704
breast-cancer.csv,Binary Classification,Reservoir,91,0.9953703703703703,0.972972973,0.8571428571428571,0.9113924050632911,0.996031746,-0.000661376
breast-cancer.csv,Binary Classification,Gradient,44,0.9970238095238095,1,0.5,0.6666666666666666,0.996031746,0.000992063
breast-cancer.csv,Binary Classification,Clustering,22,0.9950396825396826,0.9714285714285714,0.8095238095238095,0.8831168831168831,0.996031746,-0.000992063
bank_marketing.csv,Binary Classification,None,10296,0.7591927682777362,0.75,0.4085750315258512,0.5289795918367347,0.7591927682777362,0
bank_marketing.csv,Binary Classification,Random,2059,0.7489388125888158,0.7168141592920354,0.4085750315258512,0.5204819277108433,0.7591927682777362,-0.010253956
bank_marketing.csv,Binary Classification,Stratified,2059,0.7468521942063239,0.735,0.3707440100882724,0.4928751047778709,0.7591927682777362,-0.012340574
bank_marketing.csv,Binary Classification,Kmeans,514,0.7140964630862552,0.6498516320474778,0.27616645649432536,0.38761061946902653,0.7591927682777362,-0.045096305
bank_marketing.csv,Binary Classification,Uncertainty,1029,0.694914726,0.445859873,0.617906683,0.5179704016913319,0.7591927682777362,-0.064278042
bank_marketing.csv,Binary Classification,Importance,1029,0.7486230230406001,0.7117117117117117,0.39848675914249687,0.5109135004042037,0.7591927682777362,-0.010569745
bank_marketing.csv,Binary Classification,Reservoir,2059,0.7467757249883702,0.759493671,0.37831021437578816,0.5050505050505051,0.7591927682777362,-0.012417043
bank_marketing.csv,Binary Classification,Gradient,1028,0.7082451518161793,0.524031008,0.4262295081967213,0.47009735744089015,0.7591927682777362,-0.050947616
bank_marketing.csv,Binary Classification,Clustering,514,0.7145404093793745,0.6019607843137255,0.3871374527112232,0.4712202609363008,0.7591927682777362,-0.044652359
heart.csv,Binary Classification,None,242,0.8690476190476191,0.7692307692307693,0.9090909090909091,0.8333333333333334,0.8690476190476191,0
heart.csv,Binary Classification,Random,48,0.8528138528138529,0.7894736842105263,0.9090909090909091,0.8450704225352113,0.8690476190476191,-0.016233766
heart.csv,Binary Classification,Stratified,48,0.8538961038961039,0.7368421052631579,0.8484848484848485,0.7887323943661971,0.8690476190476191,-0.015151515
heart.csv,Binary Classification,Kmeans,12,0.8560606060606061,0.8,0.8484848484848485,0.8235294117647058,0.8690476190476191,-0.012987013
heart.csv,Binary Classification,Uncertainty,24,0.553030303,0.65625,0.6363636363636364,0.6461538461538462,0.8690476190476191,-0.316017316
heart.csv,Binary Classification,Importance,24,0.7976190476190477,0.7407407407407407,0.6060606060606061,0.6666666666666666,0.8690476190476191,-0.071428571
heart.csv,Binary Classification,Reservoir,48,0.9112554112554113,0.8157894736842105,0.9393939393939394,0.8732394366197183,0.8690476190476191,0.042207792
heart.csv,Binary Classification,Gradient,23,0.9047619047619048,0.7272727272727273,0.9696969696969697,0.8311688311688312,0.8690476190476191,0.035714286
heart.csv,Binary Classification,Clustering,12,0.7521645021645023,0.7647058823529411,0.3939393939393939,0.52,0.8690476190476191,-0.116883117
water_potability.csv,Binary Classification,None,2620,0.548564453,0,0,0,0.548564453,0
water_potability.csv,Binary Classification,Random,524,0.464326172,0,0,0,0.548564453,-0.084238281
water_potability.csv,Binary Classification,Stratified,524,0.520488281,0.4722222222222222,0.06640625,0.11643835616438356,0.548564453,-0.028076172
water_potability.csv,Binary Classification,Kmeans,131,0.501035156,0.4172661870503597,0.2265625,0.2936708860759494,0.548564453,-0.047529297
water_potability.csv,Binary Classification,Uncertainty,262,0.540419922,0.6025641025641025,0.18359375,0.281437126,0.548564453,-0.008144531
water_potability.csv,Binary Classification,Importance,262,0.516513672,0.37349397590361444,0.12109375,0.18289085545722714,0.548564453,-0.032050781
water_potability.csv,Binary Classification,Reservoir,524,0.529736328,0.4888888888888889,0.171875,0.2543352601156069,0.548564453,-0.018828125
water_potability.csv,Binary Classification,Gradient,261,0.550341797,0.468,0.45703125,0.4624505928853755,0.548564453,0.001777344
water_potability.csv,Binary Classification,Clustering,131,0.5214160156250001,0.4140625,0.20703125,0.2760416666666667,0.548564453,-0.027148437
healthcare-dataset-stroke-data.csv,Binary Classification,None,4088,0.8403292181069959,0.5,0.02,0.038461538461538464,0.8403292181069959,0
healthcare-dataset-stroke-data.csv,Binary Classification,Random,817,0.8340946502057613,0.6666666666666666,0.04,0.075471698,0.8403292181069959,-0.006234568
healthcare-dataset-stroke-data.csv,Binary Classification,Stratified,817,0.821090535,1,0.02,0.039215686,0.8403292181069959,-0.019238683
healthcare-dataset-stroke-data.csv,Binary Classification,Kmeans,204,0.8093415637860083,0,0,0,0.8403292181069959,-0.030987654
healthcare-dataset-stroke-data.csv,Binary Classification,Uncertainty,408,0.7985802469135802,0,0,0,0.8403292181069959,-0.041748971
healthcare-dataset-stroke-data.csv,Binary Classification,Importance,408,0.8053086419753086,0.3333333333333333,0.02,0.037735849,0.8403292181069959,-0.035020576
healthcare-dataset-stroke-data.csv,Binary Classification,Reservoir,817,0.8391769547325102,1,0.02,0.039215686,0.8403292181069959,-0.001152263
healthcare-dataset-stroke-data.csv,Binary Classification,Gradient,407,0.8143621399176955,0.14977973568281938,0.68,0.24548736462093862,0.8403292181069959,-0.025967078
healthcare-dataset-stroke-data.csv,Binary Classification,Clustering,204,0.7392592592592594,0.3333333333333333,0.02,0.037735849,0.8403292181069959,-0.101069959
jobchange.csv,Binary Classification,None,15326,0.7943458409083051,0.5827205882352942,0.3319371727748691,0.4229486324216144,0.7943458409083051,0
jobchange.csv,Binary Classification,Random,3065,0.7836173151570407,0.5736040609137056,0.3549738219895288,0.4385510996119017,0.7943458409083051,-0.010728526
jobchange.csv,Binary Classification,Stratified,3065,0.7821250684704653,0.5856643356643356,0.3507853403141361,0.43876882776686316,0.7943458409083051,-0.012220772
jobchange.csv,Binary Classification,Kmeans,766,0.7580045386137028,0.5410094637223974,0.35916230366492147,0.43171806167400884,0.7943458409083051,-0.036341302
jobchange.csv,Binary Classification,Uncertainty,1532,0.7181451737648474,0.41660993873383256,0.6408376963350786,0.504950495,0.7943458409083051,-0.076200667
jobchange.csv,Binary Classification,Importance,1532,0.7722995339458824,0.593939394,0.3078534031413613,0.40551724137931033,0.7943458409083051,-0.022046307
jobchange.csv,Binary Classification,Reservoir,3065,0.7848198476088566,0.5843949044585988,0.3842931937172775,0.4636765634870499,0.7943458409083051,-0.009525993
jobchange.csv,Binary Classification,Gradient,1531,0.7601064226661354,0.5640138408304498,0.512041885,0.5367727771679474,0.7943458409083051,-0.034239418
jobchange.csv,Binary Classification,Clustering,766,0.768574377,0.5784114052953157,0.2973821989528796,0.39280774550484093,0.7943458409083051,-0.025771464
pulsar_star.csv,Binary Classification,None,10022,0.9694534037391181,0.964824121,0.8311688311688312,0.8930232558139535,0.9694534037391181,0
pulsar_star.csv,Binary Classification,Random,2004,0.9678169449598021,0.9644670050761421,0.8225108225108225,0.8878504672897196,0.9694534037391181,-0.001636459
pulsar_star.csv,Binary Classification,Stratified,2004,0.9688635174349459,0.9642857142857143,0.8181818181818182,0.8852459016393442,0.9694534037391181,-0.000589886
pulsar_star.csv,Binary Classification,Kmeans,501,0.9704600161743019,0.9543147208121827,0.8138528138528138,0.8785046728971962,0.9694534037391181,0.001006612
pulsar_star.csv,Binary Classification,Uncertainty,1002,0.9680605109176539,0.96,0.8311688311688312,0.8909512761020881,0.9694534037391181,-0.001392893
pulsar_star.csv,Binary Classification,Importance,1002,0.969158461,0.9597701149425287,0.7229437229437229,0.8246913580246914,0.9694534037391181,-0.000294943
pulsar_star.csv,Binary Classification,Reservoir,2004,0.9694286665715237,0.9631578947368421,0.7922077922077922,0.8693586698337292,0.9694534037391181,-2.47E-05
pulsar_star.csv,Binary Classification,Gradient,1001,0.9664659150373436,1,0.4458874458874459,0.6167664670658682,0.9694534037391181,-0.002987489
pulsar_star.csv,Binary Classification,Clustering,501,0.9691546548689406,0.9581151832460733,0.7922077922077922,0.8672985781990521,0.9694534037391181,-0.000298749
Social_Network_Ads.csv,Binary Classification,None,320,0.9066937119675457,0.8181818181818182,0.6206896551724138,0.7058823529411765,0.9066937119675457,0
Social_Network_Ads.csv,Binary Classification,Random,64,0.9046653144016228,0.8695652173913043,0.6896551724137931,0.7692307692307693,0.9066937119675457,-0.002028398
Social_Network_Ads.csv,Binary Classification,Stratified,64,0.8877620013522651,0.76,0.6551724137931034,0.7037037037037037,0.9066937119675457,-0.018931711
Social_Network_Ads.csv,Binary Classification,Kmeans,16,0.8640973630831643,0.875,0.4827586206896552,0.6222222222222222,0.9066937119675457,-0.042596349
Social_Network_Ads.csv,Binary Classification,Uncertainty,32,0.7403651115618661,0.45652173913043476,0.7241379310344828,0.56,0.9066937119675457,-0.1663286
Social_Network_Ads.csv,Binary Classification,Importance,32,0.8580121703853956,0.8181818181818182,0.6206896551724138,0.7058823529411765,0.9066937119675457,-0.048681542
Social_Network_Ads.csv,Binary Classification,Reservoir,64,0.847870183,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.9066937119675457,-0.058823529
Social_Network_Ads.csv,Binary Classification,Gradient,31,0.8532792427315754,0.7777777777777778,0.4827586206896552,0.5957446808510638,0.9066937119675457,-0.053414469
Social_Network_Ads.csv,Binary Classification,Clustering,16,0.9100743745774171,0.6486486486486487,0.8275862068965517,0.7272727272727273,0.9066937119675457,0.003380663
ionosphere_data.csv,Binary Classification,None,280,0.9243478260869565,0.8958333333333334,0.9347826086956522,0.9148936170212766,0.9243478260869565,0
ionosphere_data.csv,Binary Classification,Random,56,0.9052173913043479,0.8363636363636363,1,0.9108910891089109,0.9243478260869565,-0.019130435
ionosphere_data.csv,Binary Classification,Stratified,56,0.9278260869565218,0.8363636363636363,1,0.9108910891089109,0.9243478260869565,0.003478261
ionosphere_data.csv,Binary Classification,Kmeans,14,0.9069565217391304,0.8363636363636363,1,0.9108910891089109,0.9243478260869565,-0.017391304
ionosphere_data.csv,Binary Classification,Uncertainty,28,0.33304347826086955,0.6346153846153846,0.717391304,0.673469388,0.9243478260869565,-0.591304348
